3.143705045017856914e-02,-1.924964160422252187e-18,-1.924964160422252187e-18
-1.924964160422252187e-18,3.143705045017856914e-02,-1.924964160422252187e-18
-1.924964160422252187e-18,-1.924964160422252187e-18,3.143705045017856914e-02
