1.029768100000000075e+01,-5.148840499999997711e+00,1.023933250768757832e-15
-5.148840499999997711e+00,1.029768100000000075e+01,1.023933250768757832e-15
1.023933250768757832e-15,1.023933250768757832e-15,2.715452100000000257e+01
