1.303209999999999980e+01,7.979859775584111173e-16,7.979859775584111173e-16
7.979859775584111173e-16,1.303209999999999980e+01,7.979859775584111173e-16
7.979859775584111173e-16,7.979859775584111173e-16,1.303209999999999980e+01
